observation,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
16258,341000,3,1,1,0,0,3,7,0,1955,0,47.6878,-122.35,1380,4080
16259,276693,4,1,1.5,0,0,4,7,0,1946,0,47.7487,-122.303,1190,8875
16260,185000,2,1,1,0,0,4,7,0,1969,0,47.4969,-122.3,1200,10224
16261,160000,2,2.5,2,0,0,3,7,0,1981,0,47.3793,-122.146,1740,2390
16262,270000,4,2.5,2,0,0,3,8,0,1998,0,47.2608,-122.209,1940,8436
16263,300000,4,1.5,1,0,0,3,7,0,1958,0,47.4698,-122.36,1610,9375
16264,264950,3,1.5,1,0,0,4,7,0,1957,0,47.2027,-122,1450,9282
16265,209950,2,1,1,0,0,4,6,210,1943,0,47.5024,-122.333,1310,12500
16266,850000,3,2.5,2,0,0,3,9,0,2006,0,47.7037,-122.016,1810,4764
16267,645000,4,2.5,2,0,0,3,9,0,1983,0,47.6318,-122.039,2970,10385
16268,855000,4,2.25,2,0,0,4,9,0,1973,0,47.6441,-122.154,3160,35070
16269,632500,4,1.5,2,0,0,3,10,0,1994,0,47.7402,-122.035,3270,39714
16270,289950,3,2.5,2,0,0,3,8,0,1987,0,47.3202,-122.395,1670,5013
16271,850000,2,1.75,1,0,2,4,8,0,1952,0,47.7542,-122.372,3020,23135
16272,565000,4,2.75,2,0,0,3,9,0,2013,0,47.4812,-122.123,3260,6132
16273,792000,3,2.5,2,0,0,3,8,0,1999,0,47.6569,-122.088,2940,19541
16274,260000,3,2.25,1,0,0,4,7,750,1987,0,47.2762,-122.148,1760,8850
16275,585000,3,2,1,0,0,3,7,0,1991,0,47.7586,-121.911,1600,210830
16276,295500,3,1.75,1,0,0,3,7,330,1981,0,47.4605,-122.206,1320,8775
16277,329000,4,2,1.5,0,0,5,7,0,1946,0,47.7538,-122.322,1480,9975
16278,750000,3,1.75,1,0,0,3,8,1200,1976,0,47.5706,-122.16,2340,11400
16279,495000,4,2.5,2,0,0,3,9,0,1997,0,47.7544,-122.303,1980,8416
16280,672500,3,1.75,1,0,2,4,8,250,1947,0,47.6339,-122.392,2480,5750
16281,1.31E+06,5,3.25,1.5,0,0,5,10,890,1932,2002,47.6421,-122.35,2450,3500
16282,405000,3,2.5,2,0,0,3,7,0,1994,0,47.75,-122.176,1700,9656
16283,620000,3,1.75,1,0,1,3,7,1070,1947,0,47.6435,-122.373,1930,5808
16284,615000,4,2.25,1,0,0,4,8,880,1973,0,47.562,-122.139,2330,8500
16285,887000,6,2.25,1,0,2,5,9,1390,1962,0,47.5849,-122.113,2500,10400
16286,1.06E+06,4,2.75,2.5,0,2,3,8,1240,1941,2000,47.6852,-122.4,2010,5000
16287,753000,4,1.75,1,0,0,4,8,500,1974,0,47.6378,-122.185,2430,35329
16288,1.60E+06,3,2.25,2,0,0,5,10,940,1975,0,47.6349,-122.318,3170,5400
16289,3.71E+06,4,3.5,2,0,2,4,12,2200,2000,0,47.6395,-122.234,2980,19602
16290,365000,3,1.5,1,0,0,3,7,0,1954,0,47.7712,-122.339,1570,9000
16291,870000,4,2.75,2,0,0,4,10,0,1982,0,47.5559,-122.149,2490,15512
16292,321000,4,2.5,2,0,0,3,7,0,2003,0,47.3541,-122.015,1830,5892
16293,280000,3,2.5,2,0,0,3,7,0,2000,0,47.3299,-122.269,1700,4487
16294,288000,3,2.5,2,0,0,3,7,0,2004,0,47.3842,-122.042,1610,3612
16295,248500,3,2,1,0,0,3,7,620,1939,1991,47.3219,-122.341,1560,11564
16296,330000,4,2.5,2,0,0,3,7,0,1999,0,47.4486,-122.288,1230,9450
16297,740000,5,3.5,2,0,0,3,9,890,1988,0,47.6466,-122.119,2920,11310
16298,445000,3,2.5,2,0,0,3,8,0,1998,0,47.4845,-121.775,2430,9600
16299,198500,2,1,1,0,0,4,6,0,1959,0,47.3274,-122.346,990,8880
16300,280000,7,2.5,2,0,0,3,7,0,1994,0,47.3191,-122.177,1710,5688
16301,336500,3,2.25,2,0,0,4,7,0,1981,0,47.7245,-122.163,1150,3432
16302,267000,3,2.5,2,0,0,4,7,0,1989,0,47.311,-122.003,1580,7700
16303,315000,3,1,1,0,0,3,7,0,1968,0,47.7427,-122.072,1160,10282
16304,545000,4,2.5,2,0,0,3,8,0,1988,0,47.6347,-122.026,2050,7830
16305,274950,3,1.75,1,0,0,3,8,0,1989,0,47.3207,-122.275,1910,15571
16306,500000,2,1,1,0,2,3,7,230,1948,0,47.6778,-122.267,1970,7130
16307,299000,3,1,1.5,0,0,4,7,0,1954,0,47.7758,-122.301,1440,9624
16308,420000,3,2.5,2,0,0,3,8,310,2005,0,47.5468,-121.998,1470,1525
16309,620000,3,2.5,3,0,0,3,8,172,2006,0,47.6539,-122.352,1780,1248
16310,575950,3,2.25,1,0,0,3,7,460,1967,0,47.6252,-122.104,1620,12000
16311,666500,4,2.5,2,0,0,3,9,0,2000,0,47.6067,-122.017,2790,6723
16312,180000,4,1.5,1,0,0,3,7,720,1962,0,47.4787,-122.302,1740,7573
16313,261350,3,1.75,1,0,0,4,7,0,1962,0,47.3208,-122.337,1810,9675
16314,1.03E+06,4,3.5,1,0,0,5,9,1070,1948,0,47.6387,-122.396,1720,5400
16315,390000,3,1.75,1,0,0,4,8,0,1969,0,47.4525,-122.149,2030,9450
16316,253500,3,1,1,0,0,4,7,550,1954,0,47.3256,-122.298,1550,11200
16317,625000,4,2.5,2,0,0,3,8,0,1986,0,47.775,-122.125,2680,48706
16318,255000,4,2.5,1,0,0,4,7,0,1959,0,47.481,-122.163,1320,7800
16319,257000,3,2.5,2,0,0,3,8,0,2009,0,47.3363,-122.213,2030,3794
16320,869000,2,1.75,1,1,4,3,7,800,1954,0,47.5121,-122.248,1650,13160
16321,745000,4,2.5,2,0,0,3,10,0,1990,0,47.56,-122.04,3130,10860
16322,1.35E+06,4,3.5,2,0,0,3,10,0,1999,0,47.5641,-122.221,2630,9525
16323,350000,3,1.75,1,0,0,4,7,1040,1956,0,47.4593,-122.343,1590,7500
16324,475000,3,2.5,2,0,0,3,8,0,2003,0,47.6226,-122.319,1230,1215
16325,540000,3,2.5,2,0,0,3,8,0,1987,1999,47.6791,-122.113,1890,10336
16326,175000,2,1,1,0,0,3,7,0,1996,0,47.3839,-122.038,1030,3574
16327,100000,2,0.75,1,0,0,4,4,0,1912,0,47.3881,-122.234,850,5080
16328,890000,5,1,2,0,0,4,8,280,1907,0,47.6038,-122.294,2360,4650
16329,280000,3,2.5,2,0,0,3,7,0,2000,0,47.3303,-122.269,1700,4746
16330,1.05E+06,4,4.25,2,0,3,3,10,1070,2003,0,47.5566,-122.026,3850,11652
16331,486000,4,2.5,2,0,0,3,10,0,1988,0,47.3019,-122.341,3420,11250
16332,670000,5,2.5,2,0,0,5,8,0,1958,0,47.5265,-121.835,1670,35910
16333,480000,3,2.5,2,0,0,3,8,0,1987,0,47.5684,-122.018,1870,6079
16334,440000,3,1.75,1,0,0,4,6,440,1947,0,47.5689,-122.284,1740,6180
16335,1.50E+06,3,3.25,2,0,2,3,9,1120,1922,1999,47.5744,-122.283,3640,8505
16336,743700,4,2.5,2,0,0,3,10,0,1988,0,47.6662,-122.057,2870,28295
16337,449950,3,1.75,1,0,0,3,7,0,1988,0,47.6964,-122.362,1700,5080
16338,367000,2,1,1,0,0,3,7,0,1945,0,47.701,-122.39,2300,5000
16339,1.19E+06,4,3.25,2,0,0,3,11,0,2001,0,47.5211,-122.151,3870,12040
16340,201000,3,1,1,0,0,4,6,0,1959,0,47.2881,-122.22,1220,7452
16341,575000,3,1.75,2,0,0,2,7,0,1922,0,47.6408,-122.307,1540,3800
16342,295000,3,2.5,1,0,0,3,7,520,1979,0,47.3385,-122.256,1810,7800
16343,190000,3,1,1,0,0,4,6,0,1946,0,47.3015,-122.216,1040,7828
16344,742500,2,3,1,0,0,3,8,670,1952,0,47.6758,-122.375,1160,1118
16345,875000,6,3.5,2,0,0,3,9,1430,2001,0,47.5156,-122.204,2730,5661
16346,1.39E+06,4,3.5,2,0,3,4,11,860,1990,0,47.5359,-122.213,3530,17310
16347,600000,4,2.25,2,0,0,4,8,0,1970,0,47.7316,-122.169,1880,8000
16348,207000,3,1.5,1,0,0,3,7,0,1956,0,47.3253,-122.298,1460,11100
16349,650000,4,2.75,2,0,0,3,9,0,2003,0,47.5414,-121.864,3180,5438
16350,275000,2,1,1,0,0,3,6,0,1922,0,47.5674,-122.367,1310,2793
16351,1.20E+06,4,2.5,2,0,0,3,9,240,1924,0,47.6272,-122.318,2800,5250
16352,262500,3,2,1,0,0,4,6,0,1944,0,47.4779,-122.342,1270,7500
16353,399000,2,1,1,0,0,3,7,0,1946,0,47.7034,-122.307,1470,7205
16354,139000,4,1.5,1,0,0,4,7,0,1966,0,47.3736,-122.188,1410,10522
16355,575000,3,2.5,2,0,0,4,7,0,1991,0,47.6954,-122.199,1750,4293
16356,580000,2,1,1,0,0,3,7,0,1926,0,47.6558,-122.334,1890,4000
16357,468000,3,2.25,2,0,0,3,7,0,2004,0,47.6807,-122.031,1630,2680
16358,230000,3,1,1,0,0,4,7,440,1963,0,47.3196,-122.351,1240,10112
16359,675000,4,4,2,0,0,3,10,0,1990,0,47.6193,-122.014,3200,15954
16360,318000,3,1,1,0,0,3,7,0,1970,0,47.7514,-122.108,1640,19840
16361,332100,5,3.5,2,0,0,3,8,680,1996,0,47.2631,-122.212,2220,7294
16362,175000,2,1,1,0,0,3,6,0,1963,0,47.4862,-122.33,1050,6600
16363,817000,4,2.25,2,0,0,4,8,0,1979,0,47.5533,-122.156,3150,10660
16364,1.20E+06,4,3,2,0,0,3,8,0,1953,2004,47.6335,-122.236,1590,8119
16365,525000,3,1.75,1,0,2,3,7,400,1916,0,47.5463,-122.381,1440,6550
16366,189000,3,1,1.5,0,0,5,6,0,1915,0,47.3006,-122.223,860,4826
16367,629950,3,2.5,2,0,0,3,9,560,2014,0,47.6425,-122.374,1610,1618
16368,641500,1,1,1,1,3,3,7,0,1950,0,47.5007,-122.382,1090,6536
16369,490000,3,2.25,1,0,2,3,7,400,1983,0,47.7273,-122.211,1550,7695
16370,415000,3,1.75,1,0,0,3,7,430,1976,0,47.7362,-122.172,1910,7500
16371,250000,2,1,1,0,0,3,6,0,1951,0,47.691,-122.303,990,6380
16372,781000,3,1.5,1,0,0,4,7,470,1952,0,47.6296,-122.205,2130,8577
16373,400000,4,2.25,1,0,0,4,7,1020,1973,0,47.7583,-122.343,2120,7693
16374,935000,4,3,2,0,2,3,10,790,2008,0,47.6956,-122.311,1580,6815
16375,575000,4,2.5,1,0,0,3,9,1420,1979,0,47.7735,-122.281,2500,15815
16376,1.66E+06,4,3.25,2,0,2,3,10,0,2006,0,47.6526,-122.191,3390,12540
16377,302300,5,2.75,1,0,0,4,8,1550,1973,0,47.3099,-122.384,1900,9000
16378,355000,2,1,1,0,0,3,7,0,1940,0,47.5467,-122.377,1230,6400
16379,1.54E+06,3,2.25,1,0,2,3,9,1170,1958,2002,47.6938,-122.215,2920,12401
16380,926250,4,1.75,1,0,0,4,8,0,1964,0,47.5755,-122.218,2390,10730
16381,300000,3,1.75,1,0,0,4,7,400,1955,0,47.4569,-122.354,1380,7620
16382,361500,3,1.75,1,0,0,4,7,0,1978,0,47.6984,-122.132,1700,8400
16383,616000,3,1.5,1,0,0,4,8,0,1963,0,47.5748,-122.237,1930,9840
16384,395000,2,1.75,2,0,0,3,8,0,2014,0,47.5513,-121.998,1700,2285
16385,245000,3,1.5,1,0,0,4,7,0,1954,0,47.4222,-122.331,1300,7500
16386,206000,3,1,1,0,0,4,6,0,1962,0,47.2878,-122.358,1060,9604
16387,706000,4,2.5,1,0,0,3,9,1090,1972,0,47.426,-122.285,1570,13209
16388,578000,3,1.5,1.5,0,0,3,7,0,1937,0,47.6409,-122.401,1640,6000
16389,341950,5,3,2,0,0,3,8,0,2005,0,47.3666,-122.128,2760,5203
16390,305000,3,1,1,0,0,2,7,0,1922,0,47.6755,-122.177,1550,8207
16391,575000,3,2.75,1,0,0,3,7,120,1909,0,47.642,-122.36,1710,3600
16392,330000,3,1,1,0,0,4,6,0,1959,0,47.5278,-122.063,1410,43560
16393,445000,4,2.25,2,0,0,3,7,0,1972,0,47.7152,-122.168,1990,7200
16394,333000,3,1,1,0,0,3,7,0,1951,0,47.525,-122.371,1490,7560
16395,598500,4,2.5,2,0,0,3,8,0,2005,0,47.5401,-122.07,2610,3980
16396,225000,2,1,1,0,0,3,6,0,1943,0,47.4671,-122.212,1320,6000
16397,570000,4,2.5,2,0,0,3,8,0,1998,0,47.6038,-122.02,2460,4200
16398,630000,5,2,1,0,0,3,7,1020,1956,0,47.6955,-122.295,1930,6783
16399,779000,5,2.25,2,0,0,4,8,0,1977,0,47.5582,-122.136,2300,9840
16400,760000,4,3.5,2,0,3,3,10,0,2004,0,47.536,-121.858,4210,14282
16401,322968,5,1.75,1,0,0,4,7,0,1960,0,47.7391,-122.241,2350,5308
16402,595000,4,2.5,2,0,0,3,8,0,1998,0,47.5354,-121.869,2420,6180
16403,321000,4,1,1,0,0,4,7,0,1941,0,47.5029,-122.188,1540,8498
16404,653000,3,2.25,2,0,0,3,8,0,1985,0,47.775,-122.124,2720,46765
16405,750000,4,1.75,1,1,4,3,8,1100,1960,0,47.4996,-122.378,1700,8100
16406,530000,3,1,1,0,0,3,7,260,1910,0,47.6633,-122.324,1960,4080
16407,352750,2,1.75,2,0,0,3,7,100,2008,0,47.5999,-122.3,1170,1400
16408,424950,4,2.5,2,0,0,3,8,0,1992,0,47.381,-122.033,2460,8660
16409,427000,5,2.75,1,0,0,3,7,990,1973,0,47.5754,-122.305,1580,4000
16410,558000,4,2.5,2,0,0,3,9,800,2000,0,47.5434,-122.27,1770,7680
16411,438200,2,2,1,0,0,3,7,0,1954,0,47.6968,-122.279,1600,5746
16412,340000,1,1,1,0,0,3,6,0,1918,0,47.5551,-122.382,1250,2847
16413,830005,4,3.75,3,0,0,3,11,320,1994,0,47.6992,-122.385,2460,7300
16414,548000,4,3.25,2,0,0,3,10,1090,2008,0,47.732,-121.982,2320,5465
16415,411715,3,1.75,1,0,0,5,7,800,1952,0,47.5585,-122.317,1340,5000
16416,865000,4,4,2,0,0,4,9,0,1999,0,47.6033,-122.155,2740,25369
16417,1.75E+06,6,4.25,2,0,3,3,10,1710,2013,0,47.5382,-122.114,5790,13928
16418,688000,3,3,2,0,0,3,10,0,1983,0,47.6319,-122.041,3130,12150
16419,399950,4,2.5,2,0,0,3,8,0,2003,0,47.3507,-122.007,2190,5100
16420,555000,3,1,1.5,0,0,3,6,280,1903,0,47.6757,-122.327,1830,4080
16421,677000,3,2,1,0,0,4,7,900,1916,0,47.6561,-122.341,1460,3200
16422,539000,3,2,1,0,0,3,8,480,1985,0,47.6457,-122.058,2250,9744
16423,410000,3,1.75,1,0,0,4,6,560,1939,0,47.5938,-122.315,1460,5320
16424,472000,2,2.25,2,0,0,4,9,0,1979,0,47.6104,-122.113,1800,2755
16425,755000,3,2.5,1,0,3,3,9,800,1957,0,47.5405,-122.263,2650,9750
16426,269900,5,1.75,1,0,0,5,7,0,1966,0,47.4007,-122.198,1430,8325
16427,667400,4,2.5,2,0,0,4,8,0,1977,0,47.7532,-122.139,2650,45302
16428,1.22E+06,3,2.25,1,0,0,3,10,0,1995,0,47.6224,-122.195,2650,7904
16429,544000,3,2.5,2,0,0,3,8,280,2007,0,47.6781,-122.375,1460,1403
16430,800000,2,1,1.5,0,3,4,8,0,1924,0,47.5955,-122.294,1760,3000
16431,315000,3,1,1,0,0,4,7,0,1975,0,47.6172,-122.061,1250,10000
16432,227000,4,1,1.5,0,0,3,6,0,1944,0,47.4951,-122.248,1070,6050
16433,765000,4,2.5,2,0,0,3,10,0,2000,0,47.4579,-122.068,3230,22247
16434,625000,3,3,3,0,0,3,8,280,2006,0,47.6482,-122.358,1720,1501
16435,1.88E+06,4,5,2,0,0,3,10,2020,2004,0,47.6878,-122.212,3010,7200
16436,822600,4,2.5,1,0,2,3,9,1500,1979,0,47.5519,-122.156,2780,10000
16437,515000,4,2.5,1,0,0,4,8,750,1970,0,47.7374,-122.183,1920,7350
16438,377000,4,2,1,0,0,4,7,710,1982,0,47.5545,-122.356,1600,5452
16439,600000,3,1,1,0,1,3,8,0,1954,0,47.5179,-122.387,2250,8720
16440,525300,4,1.75,1,0,0,3,8,840,1965,0,47.7721,-122.372,2340,7770
16441,760000,4,3,1,0,2,4,9,850,1974,0,47.7153,-122.257,2840,16940
16442,202000,2,1,1,0,0,4,5,0,1907,0,47.3769,-122.237,1030,7200
16443,470000,3,2,1,0,0,3,8,0,1997,0,47.4164,-121.951,2130,91040
16444,810000,3,2.5,2,0,0,3,10,0,1991,0,47.5595,-122.04,3140,10983
16445,175000,3,1,1,0,0,3,7,400,1967,0,47.4585,-122.283,1780,8512
16446,440000,4,1.75,1,0,0,3,7,960,1952,0,47.7209,-122.318,1700,7452
16447,197000,2,1,1,0,0,2,6,0,1951,0,47.5075,-122.358,1110,8636
16448,254000,3,1,1,0,2,5,6,0,1943,0,47.4905,-122.191,1010,8000
16449,405000,3,1,1.5,0,0,3,7,0,2002,0,47.6214,-122.063,1910,10000
16450,416000,2,1,1,0,0,5,7,0,1949,0,47.5314,-122.378,1630,4472
16451,779950,4,2.75,3,0,0,3,9,0,2014,0,47.7103,-122.108,2990,5314
16452,200000,4,2.75,1,0,0,4,7,480,1980,0,47.3693,-122.169,1750,7446
16453,658100,4,2.5,2,0,0,3,9,0,1992,0,47.5714,-121.991,2760,8509
16454,397000,2,1.75,1,0,0,3,7,660,1996,0,47.5565,-122.275,1510,5284
16455,815000,3,3.75,2,0,0,3,10,0,1999,0,47.5939,-122.15,3110,5717
16456,345000,2,1,1,0,0,4,7,0,1949,0,47.7364,-122.295,1320,8504
16457,305500,4,2.5,2,0,0,4,7,0,1989,0,47.4031,-122.172,1940,7432
16458,340000,3,2.25,1,0,0,3,8,0,1997,0,47.296,-122.219,1400,12039
16459,330000,5,2.5,1,0,0,3,7,1220,1979,0,47.72,-122.213,2390,9156
16460,269000,4,2.5,2,0,0,3,7,0,2004,0,47.362,-122.309,2060,3608
16461,349950,3,1,1,0,0,3,7,0,1966,0,47.6855,-122.111,1630,9525
16462,431000,3,1,1,0,0,4,7,0,1953,0,47.7281,-122.311,1230,6240
16463,735000,4,1.75,2,0,1,4,7,560,1946,0,47.6656,-122.271,2190,5700
16464,414000,5,3,2,0,0,3,8,0,1999,0,47.4386,-122.127,3045,5322
16465,619500,3,2.5,2,0,0,3,8,0,1992,0,47.6078,-122.292,1880,3665
16466,675000,3,1.75,1,0,0,4,7,0,1957,0,47.6919,-122.21,1970,7790
16467,380500,3,1,1,0,0,4,7,0,1971,0,47.7303,-122.192,1460,7500
16468,253000,3,1.5,1,0,0,5,6,0,1945,0,47.5002,-122.247,1020,6600
16469,157500,2,1,1,0,0,3,5,0,1949,0,47.4217,-122.197,1230,8050
16470,627000,4,2,1,0,0,4,8,0,1976,0,47.6658,-122.149,1800,9018
16471,469500,4,2.5,1,0,0,4,7,950,2001,0,47.726,-122.221,1510,7402
16472,319950,2,1,1,0,0,3,7,0,1939,0,47.5015,-122.38,2330,9792
16473,249500,3,1,1,0,0,4,7,0,1968,0,47.4249,-122.178,1180,7200
16474,485000,3,1,1.5,0,0,3,7,0,1907,0,47.644,-122.369,1700,3500
16475,1.13E+06,5,3,1,0,4,4,9,1620,1967,0,47.5919,-122.176,3160,14000
16476,314500,3,1.75,1,0,0,3,7,500,1978,0,47.3637,-122.057,1900,9528
16477,220000,2,1,1,0,0,3,6,0,1948,0,47.7467,-122.3,880,8149
16478,444950,3,2.5,1,0,0,4,7,690,1958,0,47.7368,-122.337,1870,7800
16479,598000,4,2.5,1,0,0,3,8,700,1985,0,47.6892,-122.3,2180,7500
16480,699850,4,3.5,2,0,0,3,9,0,2002,0,47.599,-121.973,2910,5000
16481,595000,3,2.5,2,0,0,4,7,0,1991,0,47.6953,-122.199,1750,4286
16482,735000,4,2.5,2,0,0,3,9,0,1993,0,47.6303,-121.984,2670,38827
16483,542500,4,2.5,2,0,0,4,8,0,1978,0,47.5916,-122.148,2210,12823
16484,450000,3,1.75,1,0,0,3,7,580,1978,0,47.6972,-122.129,1720,7280
16485,298500,3,2,1,0,0,4,7,1000,1959,0,47.4322,-122.291,1546,8666
16486,403950,2,1,2,0,0,4,7,0,1943,0,47.6414,-122.329,1370,1173
16487,271000,2,1,1,0,0,4,6,0,1942,0,47.5226,-122.351,850,5200
16488,335000,2,1,1,0,0,4,7,0,1923,1970,47.7038,-122.348,1170,3844
16489,305000,2,2.25,2,0,0,5,7,0,1979,0,47.5184,-122.196,1950,1968
16490,630000,3,3,2,0,0,3,8,360,2007,0,47.6666,-122.367,1500,1426
16491,253000,2,1.75,1,0,0,5,7,360,1921,0,47.4906,-122.204,1120,5000
16492,395000,4,1.75,1,0,0,4,7,990,1957,0,47.6028,-122.12,1830,8000
16493,265000,3,2.5,1,0,0,4,7,200,1981,0,47.3553,-122.149,1760,7903
16494,225000,2,1,1,0,0,4,6,0,1959,0,47.4565,-122.181,1030,9190
16495,338500,4,2.5,2,0,0,3,8,0,2005,0,47.3373,-122.266,2550,4841
16496,300000,2,1.75,1,0,0,3,7,500,1975,0,47.7295,-122.359,1830,6766
16497,255000,2,1,2,0,0,3,6,0,1945,0,47.5003,-122.248,1260,7755
16498,337000,4,3,2,0,0,3,7,0,1992,0,47.7348,-122.295,1570,8460
16499,324900,3,2.25,2,0,0,3,8,0,1988,0,47.261,-122.219,2080,8705
16500,821000,3,2.75,1,0,0,4,8,1070,1967,0,47.5402,-122.215,2610,9835
16501,500000,4,2.75,1,0,0,4,8,0,1975,0,47.4032,-121.982,2300,74191
16502,885000,4,3.5,2,0,2,3,8,1110,2010,0,47.5511,-122.391,1420,6000
16503,360000,4,2,1,0,0,5,7,0,1968,0,47.7566,-122.073,1360,10026
16504,304000,3,1,1,0,0,4,7,0,1972,0,47.7314,-122.237,1960,7500
16505,376000,2,1,1,0,0,3,6,120,1918,0,47.5643,-122.275,1180,6300
16506,425000,4,1.5,1,0,0,3,7,0,1956,0,47.6041,-122.126,1890,8400
16507,1.18E+06,3,1.75,1,0,0,3,8,520,1973,0,47.6279,-122.287,3790,7200
16508,187000,3,2.5,2,0,0,3,7,0,2005,0,47.4648,-122.335,1190,7980
16509,710000,2,1.5,1.5,0,0,5,7,100,1916,0,47.6624,-122.325,1880,4080
16510,585000,3,1.75,1,0,0,3,8,470,1974,0,47.6729,-122.166,1920,8518
16511,1.40E+06,5,4,2,0,0,3,11,0,2002,0,47.5417,-122.111,4730,27110
16512,1.98E+06,4,3.5,1,0,0,3,12,1160,1990,0,47.6323,-122.192,2540,26287
16513,250000,3,1.75,1,0,0,4,8,360,1979,0,47.2949,-122.269,1950,17334
16514,950000,4,2.75,2,0,3,4,10,0,1986,0,47.5689,-122.156,3710,14796
16515,725000,3,2.5,2,0,0,3,10,0,1992,0,47.595,-122.016,2980,15438
16516,505000,4,2.5,1,0,0,3,8,1190,1978,0,47.7284,-122.216,2170,7490
16517,90000,1,1,1,0,0,3,4,0,1947,0,47.5335,-122.348,980,4120
16518,400000,4,2,2,0,0,3,7,0,1968,0,47.5631,-122.285,1630,3766
16519,407000,3,1,1,0,0,3,8,0,1954,0,47.709,-122.363,2080,10620
16520,651000,3,1.5,1.5,0,0,5,7,0,1919,0,47.6662,-122.326,1620,4080
16521,485000,3,2.25,1,0,0,3,7,740,1978,0,47.7598,-122.303,1740,7644
16522,460000,4,2.75,2,0,0,4,8,0,1932,1986,47.2046,-121.996,1500,7670
16523,369000,2,1,1,0,0,4,7,440,1942,0,47.5265,-122.379,1050,4693
16524,355000,2,1,1,0,1,3,6,240,1943,0,47.5026,-122.465,2140,20059
16525,155000,2,1,1,0,0,3,7,0,1980,0,47.5313,-122.28,1180,4755
16526,1.00E+06,3,1,1.5,0,0,4,8,0,1924,0,47.6453,-122.302,2580,5450
16527,419625,4,2.5,2,0,0,4,9,0,1988,0,47.4395,-122.163,2580,8225
16528,435000,3,2,2,0,0,4,7,0,1954,0,47.7601,-122.351,1710,7597
16529,379000,4,1.75,1,0,0,4,7,890,1977,0,47.5157,-122.191,1960,7225
16530,293000,4,2.25,2,0,0,3,7,0,2009,0,47.3844,-122.036,2380,4502
16531,592100,4,2.75,1,0,0,4,8,520,1989,0,47.5473,-122.187,2230,7359
16532,362000,3,1.75,1,0,0,3,7,0,1944,1989,47.7372,-122.221,2530,8717
16533,227000,3,1,1,0,0,3,7,0,1959,0,47.4916,-122.254,2090,10035
16534,335500,3,1.75,1,0,0,3,7,0,1970,0,47.7664,-122.201,1890,13051
16535,213000,3,1.75,1.5,0,0,5,7,0,1977,0,47.3492,-121.935,1910,54450
16536,338000,5,2.5,2,0,0,3,7,0,2004,0,47.3692,-122.126,1880,4319
16537,163500,3,1,1,0,0,4,7,0,1954,0,47.2979,-122.223,1090,7800
16538,199988,2,1,1,0,0,3,7,0,1949,0,47.5005,-122.267,1130,6000
16539,1.19E+06,3,2.25,1,0,1,3,10,410,1948,0,47.6515,-122.278,3720,9075
16540,320000,4,2.5,2,0,0,3,7,0,2005,0,47.3828,-122.098,3020,5200
16541,450000,6,2.25,1,0,0,4,8,590,1948,0,47.7218,-122.312,2360,8850
16542,249900,2,2,2,0,0,3,6,0,2005,0,47.3502,-122.02,1310,2721
16543,223000,2,1,1,0,0,3,6,0,1957,0,47.4572,-122.184,1480,9750
16544,631000,4,4,1,0,0,3,7,1160,1963,0,47.4496,-122.209,2230,5715
16545,350000,4,2.25,1,0,0,5,7,720,1963,0,47.4414,-122.189,1780,9975
16546,279000,3,1.75,1,0,0,3,7,530,1925,1987,47.5513,-121.801,1430,40860
16547,310000,5,2,1,0,0,5,7,1220,1962,0,47.4602,-122.171,1730,7700
16548,185000,2,1,1,0,0,4,6,0,1954,0,47.4217,-122.317,1240,8000
16549,445000,3,2.5,1,0,0,4,8,610,1977,0,47.3948,-122.435,2000,24925
16550,365000,4,2.5,2,0,0,3,9,0,2003,0,47.4084,-122.169,2900,5271
16551,333500,3,1.5,1,0,0,3,7,840,1959,0,47.5008,-122.358,1420,8450
16552,385000,3,2.25,1,0,0,3,8,340,1960,0,47.7575,-122.361,1850,8300
16553,345000,3,1.5,1,0,0,4,7,0,1954,0,47.5716,-122.138,1240,11008
16554,1.26E+06,3,3,2,0,3,3,10,1010,1998,0,47.562,-122.404,2330,6022
16555,440000,4,2.5,1,0,0,4,7,1280,1965,0,47.5225,-122.04,1740,11050
16556,444500,3,2.5,2,0,0,3,7,0,2002,0,47.5359,-121.878,2400,4724
16557,340000,4,1,1,1,3,3,6,0,1972,0,47.4557,-122.443,1670,47462
16558,680000,4,1,1.5,0,0,5,7,0,1915,0,47.6755,-122.403,1810,5400
16559,420000,3,1.75,1,0,0,4,7,0,1982,0,47.7027,-122.198,1490,10530
16560,438500,3,2.25,2,0,0,4,9,0,1988,0,47.3326,-122.201,2697,10925
16561,109500,2,1,1,0,0,3,6,0,1942,0,47.496,-122.317,1130,10625
16562,461000,4,2.75,1,0,0,4,7,500,1964,0,47.7589,-122.354,1650,7495
16563,968000,4,1.75,1,0,0,4,9,0,1963,0,47.5459,-122.228,2690,10439
16564,355000,3,1.75,1,0,0,4,7,980,1950,0,47.53,-122.347,1380,4349
16565,249000,3,1.5,1,0,0,4,7,0,1962,0,47.4502,-122.089,1780,22486
16566,256500,5,2.5,1,0,0,4,7,600,1969,0,47.4368,-122.165,1900,7350
16567,1.81E+06,5,2.5,1,0,1,4,11,1760,1984,0,47.6377,-122.211,3620,16304
16568,269000,3,2.25,1,0,0,4,8,0,1966,0,47.3127,-122.362,1950,8800
