observation,price,bedrooms,bathrooms,floors,waterfront,view,condition,condition_1,condition_2,condition_3,condition_4,condition_5,grade,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,grade_13,basement,renovated,yr_built,sqft_living15,sqft_lot15
17362,492500,2,2.25,2,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1978,1600,198414
17363,836500,3,2.5,3,0,3,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1996,2230,7200
17364,334000,2,1,2,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1945,1570,1830
17365,179900,3,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1977,1270,9680
17366,563000,3,2,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1940,1310,5535
17367,310000,3,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2003,2100,6525
17368,335000,4,2.25,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,1880,8817
17369,499950,4,2.25,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,1880,8817
17370,658500,2,1,1.5,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1927,1410,4224
17371,297000,2,1.5,3,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1999,1430,1650
17372,725000,6,1.75,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1917,2030,4080
17373,780000,3,2.25,1,0,2,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1983,2590,53024
17374,252500,3,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1947,1610,6127
17375,330000,3,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,2005,1120,2594
17376,525000,3,2.5,1,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1990,2450,9608
17377,365000,2,1.75,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1982,1280,7500
17378,500000,4,3,2,0,2,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1930,1630,4950
17379,179950,3,1,1,0,0,5,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1969,960,5200
17380,440000,3,2,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,2290,43560
17381,145000,1,0.75,1,0,0,2,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1948,1550,9924
17382,331000,4,3,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2005,2075,5720
17383,780000,3,2.25,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1905,1430,4712
17384,855000,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,1880,4000
17385,225000,3,2.25,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1986,1650,6033
17386,199000,3,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1966,1180,7220
17387,550000,3,1.75,1.5,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1979,2590,37500
17388,1430000,4,4.25,2.5,0,0,3,0,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,1,1,1909,2160,4080
17389,805000,3,2,1.5,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1929,2060,4500
17390,261000,3,1.5,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1983,1790,37531
17391,347000,3,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1968,1430,8370
17392,390000,3,2.25,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1979,1520,9394
17393,436000,4,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2000,2460,4057
17394,1800000,5,3.25,1,0,0,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,1977,3450,20176
17395,557000,3,2.5,3,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2004,1500,1527
17396,135000,3,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1959,1240,9198
17397,425000,3,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1993,2450,14025
17398,648752,3,2.25,1,0,0,5,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1964,2340,9600
17399,1390000,4,3,1,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,1,1972,2990,20098
17400,630100,4,2.75,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1977,1770,11357
17401,739000,4,2.5,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1999,2750,60351
17402,269000,3,1.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1986,1230,5250
17403,250000,3,1,1,0,0,5,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1942,1140,5038
17404,475000,5,2.75,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,2440,5250
17405,290000,1,1,1,0,0,2,0,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1916,1100,4560
17406,219000,3,1,1.5,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1953,1470,10600
17407,416000,2,1,1,0,0,5,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1918,1250,6650
17408,179000,2,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1949,1100,8916
17409,302000,4,2.75,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1988,1790,7627
17410,565000,4,2,2,0,1,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1961,2560,8281
17411,281700,3,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1962,2030,8295
17412,480000,2,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1902,2050,3420
17413,775000,4,2.5,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1988,3020,15522
17414,375000,3,1.75,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1947,1570,11052
17415,345000,3,1.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1979,1390,11860
17416,300000,3,3,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1977,1800,9375
17417,364950,4,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2002,1900,2957
17418,410000,3,3.25,1,0,2,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1956,2400,7727
17419,231000,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1978,2000,8028
17420,445000,3,2,1,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1987,2250,9890
17421,530000,2,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1975,1780,794
17422,353500,3,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,2008,1270,925
17423,209950,3,1.5,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1960,1380,9200
17424,650000,3,1.75,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1950,1820,7200
17425,325000,2,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1948,1120,4494
17426,257000,3,2.25,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1978,1870,8165
17427,337000,4,2.5,2,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2002,1970,4919
17428,541000,3,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2005,1700,3365
17429,577500,3,2.5,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1984,2400,9536
17430,560000,3,2.5,1,0,1,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1978,2510,5330
17431,979700,5,3,1.5,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1927,1890,5500
17432,750000,5,3,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,1,1960,2040,8560
17433,407500,2,1,1,0,2,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1923,1440,4000
17434,530000,4,1.75,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1951,1290,5000
17435,235000,4,1.75,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1977,1910,8400
17436,715000,4,2.5,1.5,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1,1928,1400,3840
17437,795000,5,3,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1957,2520,10000
17438,465000,4,2.5,1,0,0,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1968,2100,10454
17439,287600,3,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1990,1540,8588
17440,630000,6,3,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1982,2470,9454
17441,445000,3,2.25,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1986,1620,7429
17442,490000,4,2.25,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1978,2370,16000
17443,565000,3,1.75,1,0,1,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1954,1980,5000
17444,330000,3,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,2008,1740,1789
17445,463000,4,2.75,1,0,2,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1961,2230,6000
17446,1870000,5,4,2,0,0,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,1969,3510,13500
17447,219500,3,1,1.5,0,0,5,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1912,1170,6708
17448,622200,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1959,1380,8000
17449,474800,2,3.25,3,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,1400,1335
17450,465000,4,2.5,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,1850,7200
17451,389950,3,1.75,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1966,2100,8446
17452,650000,4,2.5,2,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1984,2500,13285
17453,395000,3,2,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,2003,1500,4662
17454,304500,4,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2001,2260,5232
17455,307000,3,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1949,1180,9660
17456,485000,3,2.5,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1,1938,1000,6638
17457,1560000,5,3,1,0,0,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1960,3620,16200
17458,650500,5,4.25,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1955,1400,9750
17459,960000,4,2.5,2,0,0,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1986,2670,10355
17460,710000,3,2.5,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1997,2460,9160
17461,540000,3,2.5,1.5,1,4,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1912,1700,14700
17462,601000,4,1.75,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1951,1450,5000
17463,463828,5,1.75,1,0,2,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1965,2620,11328
17464,293000,4,1,1.5,0,0,4,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1944,1130,8652
17465,597500,3,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2002,2400,4756
17466,240000,2,1,1,0,2,4,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1932,2150,101930
17467,284000,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1968,1410,18163
17468,440000,4,1.75,1,0,2,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1966,2590,10445
17469,340000,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1948,1070,7480
17470,363000,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1948,1070,7480
17471,270000,2,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1910,1160,4000
17472,365000,4,2.5,2,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1997,2060,6820
17473,428000,3,2,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1986,1460,5100
17474,600000,3,1.75,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1988,3260,137649
17475,405000,3,2.5,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1960,1470,10350
17476,339900,4,2.5,1,0,1,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1981,2070,8241
17477,275000,3,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1956,1410,11196
17478,361600,2,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1941,1590,6380
17479,325000,6,2,2.5,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1955,2120,13950
17480,1050000,3,2,1.5,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1931,2010,4132
17481,959750,4,3,1,0,2,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1957,2740,16181
17482,210000,3,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1962,1200,8094
17483,258000,3,2,1.5,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1998,1790,7879
17484,468000,3,1.5,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1962,1830,8168
17485,710000,4,3.5,2,0,2,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,1,1905,1460,3880
17486,268000,3,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1941,1480,6000
17487,115000,2,1,1,0,0,3,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1930,1260,11470
17488,500000,3,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1998,2010,4307
17489,431000,3,2.5,1,0,0,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1996,3170,84000
17490,241500,3,2,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1995,1690,6580
17491,300000,3,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1963,1890,22001
17492,982000,4,2.5,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1987,2650,10126
17493,248500,3,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1988,1540,7353
17494,665000,4,2.5,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1998,2760,6060
17495,1220000,3,3,2,0,2,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,2001,2620,11561
17496,380000,2,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1918,1500,5060
17497,220000,3,2,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1940,1780,8278
17498,631500,4,2,1.5,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1910,1310,5750
17499,386100,3,2,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1972,1550,5734
17500,1050000,4,4.5,2,0,3,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1929,2110,5323
17501,650000,2,1.75,1.5,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1903,1310,4000
17502,545000,4,1.75,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1959,2040,53578
17503,870000,4,2.5,2,0,0,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1984,2880,14054
17504,380000,3,1.75,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1973,1700,8037
17505,265000,2,1,1,0,2,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1957,1960,9140
17506,645500,2,1,1.5,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1909,1670,5100
17507,570000,3,2,2,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1911,1440,3090
17508,1200000,4,2.5,1,0,2,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,1995,4240,10804
17509,605000,2,1,1.5,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1927,1800,3937
17510,199500,3,1,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1962,1188,9812
17511,445000,2,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1941,1420,5400
17512,495000,4,1.75,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1917,1790,4206
17513,594000,4,1.75,2,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1937,1790,5000
17514,465000,3,1.75,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1943,1600,6000
17515,160000,2,1,1,0,0,5,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1915,980,8250
17516,340000,4,2.5,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1998,2520,6168
17517,870000,4,2,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1990,3300,34280
17518,249000,3,1.5,1,0,0,4,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1940,1020,4800
17519,500000,4,2.25,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1994,1970,7350
17520,220000,3,1.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1981,1660,14400
17521,368500,5,1.75,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,1770,9360
17522,439950,4,2.25,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1977,2460,14600
17523,179900,3,1.75,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1970,1550,12000
17524,490000,4,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2003,2360,4868
17525,425000,4,1.75,1,0,0,2,0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1955,2100,12325
17526,533300,4,2.5,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1991,2500,21656
17527,447500,4,2,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1,1924,1640,4000
17528,768000,5,2.75,2,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1980,2500,13225
17529,285000,3,1.75,1.5,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1935,1290,6000
17530,336900,3,1.75,1,0,0,4,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1979,1440,25000
17531,415000,4,1.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1967,1550,7396
17532,500000,3,2.25,2,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1994,1770,4187
17533,337000,4,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2003,3010,5772
17534,419950,4,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2002,2220,5303
17535,290000,4,2.75,2,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1946,1550,8163
17536,349950,2,1.75,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1948,1460,5200
17537,330000,3,1.5,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1960,1570,7700
17538,965000,4,2.25,1,0,0,4,0,0,0,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1981,3530,38045
17539,515000,3,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1986,2100,8187
17540,665000,4,2.5,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1996,2950,11553
17541,265000,3,1.75,1.5,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1985,1540,7500
17542,545400,3,2,1,0,3,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,2004,2860,18240
17543,350000,4,3,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,2667,7334
17544,260000,2,1.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,2001,1100,1228
17545,2510000,3,3.25,2,1,4,3,0,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,2500,22954
17546,355000,3,2,1.5,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,2190,8297
17547,879000,3,3,1.5,0,0,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1929,1910,5720
17548,833000,4,3.5,2,0,3,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,2006,3290,6978
17549,261590,2,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1943,1050,8580
17550,512500,3,3,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1909,1320,2790
17551,600000,2,1.75,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1946,2060,4940
17552,417500,5,3,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1995,1870,6187
17553,970000,5,3,2,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1964,3030,14257
17554,316000,3,2.25,2,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1992,1520,6559
17555,397500,4,3,1,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1989,2440,9100
17556,1350000,3,2.5,1,0,3,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1952,2700,5500
17557,840000,4,2.5,2,0,0,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,3490,10219
17558,270000,2,1,1,0,3,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1954,1780,26723
17559,312900,4,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2003,1830,5082
17560,325000,2,1,1.5,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1945,1150,6908
17561,680000,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1952,1620,4000
17562,763000,4,2.5,2,0,0,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1994,2610,8023
17563,375000,1,1,1.5,0,0,5,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1950,1790,216057
17564,475000,3,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,2004,1570,4097
17565,219000,2,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2003,1260,4240
17566,415000,3,2.25,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1977,1820,9694
17567,90000,2,1,1,0,0,3,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1943,1700,11250
17568,220000,2,1,1,0,0,3,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1943,1700,11250
17569,616000,3,2,1,0,2,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1959,1810,6250
