bathrooms,floors,waterfront,view,condition_3,condition_4,condition_5,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,basement,renovated,yr_built,sqft_living15,logSqftLot15
2.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1977,2000,10.123626595
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2003,2900,8.5699753769
1.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1959,1420,9.0419217204
1.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1954,1240,9.3063775602
3,2,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1998,2330,8.703174709
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2002,2400,8.4604111773
1,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1972,1670,10.76768467
1,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1915,1810,8.5941542326
2.25,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1988,2697,9.29880902
2.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1964,1650,8.9219914105
1.75,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1963,2690,9.2533040714
2.25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1966,1950,9.0825070005
2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1971,1500,9.185022564
2.5,1.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1909,2190,8.3428398043
2.25,2,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1933,2700,8.5604442334
1.5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2008,1020,6.9334230257
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1998,2460,8.3428398043
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,2500,8.9929303525
2.25,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1924,2170,8.4316353031
2.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1974,1870,9.0478214425
2.75,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1959,2370,8.9941724344
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1960,1220,7.4616403922
2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1957,1450,9.0788640092
2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1986,1570,8.8855792913
3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1997,2170,8.3138522674
1,1.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1928,1200,9.7817153206
3.25,2.5,0,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1911,2590,9.2350329846
2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1963,1760,9.8136722482
2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1968,1860,9.9033875475
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1998,2370,8.9062578782
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1951,1480,8.8928861412
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1994,2070,9.193601048
2.75,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1997,2340,8.9800463166
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1993,2760,8.5923006639
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1952,1610,9.1182250831
2.25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1967,2320,9.3224182754
2.25,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1962,1810,9.5853462726
2.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1987,3660,11.39973437
2.25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1979,2760,9.4279486318
2.25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1978,1970,8.9024555922
2.75,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,3020,8.8097135405
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1967,1570,9.2041210722
1.75,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1948,1530,8.5171931914
2.25,1.5,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1903,2300,8.4763711969
2.25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1978,1960,8.9965281481
2.75,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1978,2200,10.906322886
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,1700,8.4091624472
2.25,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1988,1660,8.9331365438
1.75,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1918,1440,8.6569551338
2.5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1984,2040,9.0105470693
1.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1950,1400,9.2125379555
1,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1922,1400,8.5227775697
2.25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1963,2020,10.496372311
2.75,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,3170,9.7048536702
2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1980,1790,9.225721474
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1998,1890,9.0183320496
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1962,2020,9.0478214425
2.5,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2006,3400,8.8486528862
2.25,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1969,2310,9.7466582885
1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1901,1310,7.7706452341
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2004,1570,8.2692445212
2.75,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1961,1690,9.9034875525
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1969,1430,8.9771464848
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1982,2010,10.701692703
2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1974,1460,9.4649825903
2.25,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1926,1940,8.118802997
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1966,1540,9.037889935
2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1948,1750,8.8819751842
2.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1953,3070,9.6852071569
1.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1972,1880,8.8880668548
2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1994,1610,8.989070065
1.5,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1928,2240,8.5171931914
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1938,1220,9.1491030625
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2000,1700,8.5171931914
1.75,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1941,1410,8.320448114
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1924,1360,8.9283752599
1.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1954,2920,9.9173411468
2.75,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,2540,8.9915622782
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1947,1160,8.9099107267
2,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1924,1360,8.9631602428
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1962,1960,8.7681075397
2.25,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1965,3090,9.6542566665
2.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1941,1340,9.7813199186
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1926,1120,8.5247644569
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1994,2610,9.4547756374
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1990,1550,9.1435593383
3.5,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1984,2810,9.7596171821
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1960,1250,8.7760127192
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1963,2240,9.269080867
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,1580,8.8607828958
3.5,2,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1968,2870,9.0290582748
2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1972,1500,8.9714484637
1.5,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1950,1420,8.6827076299
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1985,1510,8.9949169437
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2005,1460,7.5202345565
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2006,2665,8.6482214538
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1977,2040,9.4108292327
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2003,2550,8.5221807329
2.75,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1979,2270,8.229511119
3.5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2000,1560,7.262628601
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1965,1230,9.0768089794
2,1.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1929,1470,8.3138522674
2.75,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,1440,8.3392619829
1.75,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1964,2040,9.2067338764
1.75,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1959,1340,8.9921843622
2.25,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1977,2340,10.465956409
2.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1985,3570,10.481027454
1,1.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1949,1060,8.4772041832
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1917,1550,8.4257355809
3.5,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1955,2520,9.1736763876
2.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,3400,8.936824155
1.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1970,1730,9.4879721086
2.25,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1947,1400,9.4262578782
1.75,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1978,1540,9.210340372
1.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1963,1460,9.1566230895
1.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1978,1990,9.0215982474
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1984,1100,8.5659833556
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1998,1530,8.1449694171
1,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1946,1370,8.8684132847
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1926,980,8.9618790127
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1990,2590,9.3272341234
5.25,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1978,1390,8.6921543938
3.5,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1946,2960,8.8395665037
3.75,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2002,4020,9.4917528314
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1948,1420,8.7403367427
2.25,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1985,2330,9.0872683744
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1949,1180,8.881836305
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1925,1480,8.8492270214
2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1989,2490,9.1023096278
3.75,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1999,4340,8.5659833556
1.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1941,1580,8.4553177877
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1920,1290,8.5251613611
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1962,1650,9.1810145426
2.5,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,2680,10.021226143
2.75,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2003,2590,8.8385517902
2.25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1978,2080,9.1860476794
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1977,1480,8.8928861412
4.5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1985,3070,9.8957073652
2.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1992,1580,10.297183677
2.25,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1980,2390,10.632339658
3.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2014,3100,9.800734745
1.5,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1941,1000,8.7242073608
2.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1977,1640,9.1160296925
2.5,2,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1990,3110,9.3561708202
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1942,1190,9.1312971646
0.75,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1903,900,9.413281216
2.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1960,2440,8.9970233815
1.75,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1999,1820,11.67514635
2.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1974,2040,8.9809272076
2.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1977,1770,8.9448111042
1.5,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1923,1580,8.9242570209
2.25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1975,2390,9.3056505518
2.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1953,2500,9.3393490525
2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2004,1120,7.1869010204
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,2290,8.0439844312
2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1956,1900,9.0931321711
3.5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,2120,10.812914784
2.25,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1992,1250,8.2839993042
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1946,2100,9.0215982474
1.75,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1670,8.4118326758
2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1964,2500,9.4955193142
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995,1660,9.1928889784
1,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1903,1320,7.424165281
3.25,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1984,2900,10.680516217
1.75,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1954,2170,8.5171931914
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1994,1500,9.1753347628
2,2.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1900,2130,8.540909718
1.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1949,1620,8.5941542326
1,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1916,1230,8.4763711969
2.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1950,1270,8.6394108241
3.25,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,3980,9.4026122596
3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1920,1500,9.4012912555
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1927,1210,9.7607712503
2.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1975,1840,8.9506624959
2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1977,1880,9.54987933
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1969,1880,10.064628032
1.75,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1903,1270,8.9585401114
2.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1980,2310,9.1798811645
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1977,2220,11.881857977
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1959,1300,9.222762892
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1988,2560,9.0696980422
2.25,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1992,2090,10.795219163
2.25,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1978,2740,9.2002900361
3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1991,3760,10.842908702
1.75,1.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1980,1480,11.113671031
2.5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,1320,7.0732697175
1,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1918,1300,8.3187422527
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1960,1270,9.1963428623
1.75,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1954,1600,9.2727516321
2.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1972,2290,9.4985223195
3.25,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2002,2820,10.678237761
2.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1968,2450,9.3926619288
2.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1975,1830,8.9715754398
2.25,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1970,3410,9.8989773971
2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1969,1510,9.0478214425
3.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2005,3920,9.0062638834
2.5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1977,2700,10.626703114
2.5,2.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2004,1650,8.0238799927
2.5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1991,2310,9.1125070116
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1950,1150,8.5659833556
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,1730,9.972080344
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1956,2000,9.5125908086
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1994,2020,8.8586529695
2.5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1919,1750,8.3893598199
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1924,1410,8.7888983093
1.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1930,1620,8.9784083146
5.25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,3830,10.0259264
2.25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1977,1800,8.9024555922
1.75,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1952,2650,9.2222689428
3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1985,3000,10.506655319
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1992,2230,8.4118326758
1.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1912,2320,8.6125033712
2.25,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1998,1770,8.9590545147
1.75,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1964,1100,9.1312971646
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1914,1540,8.3428398043
1.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1966,2670,9.210340372
2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1919,1180,8.881836305
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1918,1940,9.139381283
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1994,2370,9.9887933091
2.25,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1912,1910,8.2915465099
1.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1961,1650,9.2135352629
2.75,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1979,2510,10.711435549
2.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1988,1630,8.5941542326
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1925,1500,8.4763711969
2.25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1979,1780,8.881836305
2.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990,3510,9.6898610699
2.5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1986,2560,9.4452543789
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2005,2760,8.6567812056
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1967,1200,9.0295376612
2.5,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,3820,9.5119993114
3.25,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2005,3160,8.6562592395
2.25,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1989,1680,9.9751102962
1.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1976,1590,8.9092352792
2.25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1989,1920,9.0211150389
2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1940,2070,9.397151834
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1958,1040,9.1695183775
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1994,1430,9.3468797361
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1928,1200,9.3347679504
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1967,1230,9.1594680416
2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1944,2190,8.5171931914
2.25,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1978,3130,11.188703882
2.5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1996,1810,9.1696225387
1.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1957,1650,8.9081536133
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1991,2260,9.0201479208
3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1967,1900,9.3200912359
2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1962,1280,9.0377711066
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1948,1410,8.7387354614
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1950,1530,8.9463748261
1.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1906,980,8.6995147482
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1977,1600,9.4100105671
2.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1998,1380,7.559559496
2.75,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2000,2390,10.578954352
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1957,1340,9.0802316866
2.25,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1981,2100,9.2989920696
2.75,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1950,2120,9.0359869848
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,2870,8.8490835185
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1987,1250,9.066239028
1.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1969,1120,8.5564139046
1.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1956,1520,9.3470541953
1.75,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1967,1520,9.1819408975
2.5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2001,1770,8.7620199536
2.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1988,1940,8.5312933158
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1944,1509,8.6765872436
1.75,1.5,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1923,2190,8.2635904326
1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1951,2800,9.3183872761
1.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1967,2150,9.1928889784
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,2100,8.4283619777
2.25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1977,2700,9.3743282221
2.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1999,1990,9.66884059
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1949,1270,8.8887567478
2.75,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2005,2940,8.7919419885
2.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1966,2400,9.1723269298
2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,1480,8.1886891244
2.75,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1910,1470,8.3284510668
1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1950,1690,8.2940496401
